case_id,activity,timestamp,resource,department,region,role,lifecycle
EMP-0096,Equipment Provisioning,2025-11-10 13:04,IT_Aisha,IT Department,Americas,Customer Support Lead,complete
EMP-0096,Compliance Training Assigned,2025-11-10 17:55,L&D_Raj,Learning & Development,Americas,Customer Support Lead,complete
EMP-0096,Compliance Training Completed,2025-11-14 9:27,L&D_Nina,Learning & Development,Americas,Customer Support Lead,complete
EMP-0096,Team Introduction Meeting,2025-11-17 13:04,Mgr_Dana,Management,Americas,Customer Support Lead,complete
EMP-0096,Buddy Assignment,2025-11-18 9:08,Mgr_Beth,Management,Americas,Customer Support Lead,complete
EMP-0096,System Access Granted,2025-11-18 15:03,IT_John,IT Security,Americas,Customer Support Lead,complete
EMP-0096,First Week Check-in,2025-11-25 9:18,Mgr_Beth,Human Resources,Americas,Customer Support Lead,complete
EMP-0096,30-Day Review,2025-12-16 9:05,HR_Priya,Management,Americas,Customer Support Lead,complete
EMP-0096,Onboarding Complete,2025-12-17 13:52,HR_Priya,Human Resources,Americas,Customer Support Lead,complete
EMP-0097,Offer Accepted,2025-12-08 11:00,HR_Sarah,Human Resources,EMEA,Product Manager,complete
EMP-0097,Background Check Initiated,2025-12-08 16:24,HR_Priya,Human Resources,EMEA,Product Manager,complete
EMP-0097,Background Check Completed,2025-12-11 9:15,Vendor_BGCheck,External Vendor,EMEA,Product Manager,complete
EMP-0097,IT Account Creation,2025-12-12 9:06,IT_John,IT Department,EMEA,Product Manager,complete
EMP-0097,Equipment Provisioning,2025-12-15 8:14,IT_Aisha,IT Department,EMEA,Product Manager,complete
EMP-0097,Compliance Training Assigned,2025-12-15 12:29,L&D_Nina,Learning & Development,EMEA,Product Manager,complete
EMP-0097,Compliance Training Completed,2025-12-17 9:43,L&D_Nina,Learning & Development,EMEA,Product Manager,complete
EMP-0097,Compliance Training Assigned,2025-12-17 13:45,L&D_Nina,Learning & Development,EMEA,Product Manager,complete
EMP-0097,Compliance Training Completed,2025-12-19 9:22,L&D_Nina,Learning & Development,EMEA,Product Manager,complete
EMP-0097,Team Introduction Meeting,2025-12-20 9:13,Mgr_Dana,Management,EMEA,Product Manager,complete
EMP-0097,Buddy Assignment,2025-12-23 9:27,Mgr_Alex,Management,EMEA,Product Manager,complete
EMP-0097,System Access Granted,2025-12-23 11:45,IT_Aisha,IT Security,EMEA,Product Manager,complete
EMP-0097,First Week Check-in,2025-12-29 11:58,HR_Mike,Human Resources,EMEA,Product Manager,complete
EMP-0097,30-Day Review,2026-01-15 8:17,Mgr_Chen,Management,EMEA,Product Manager,complete
EMP-0097,Onboarding Complete,2026-01-16 8:21,HR_Mike,Human Resources,EMEA,Product Manager,complete
EMP-0098,Offer Accepted,2025-11-12 15:00,HR_Mike,Human Resources,EMEA,Supply Chain Analyst,complete
EMP-0098,Background Check Initiated,2025-11-12 16:21,HR_Priya,Human Resources,EMEA,Supply Chain Analyst,complete
EMP-0098,Background Check Completed,2025-11-17 8:11,Vendor_Sterling,External Vendor,EMEA,Supply Chain Analyst,complete
EMP-0098,IT Account Creation,2025-11-18 9:19,IT_Aisha,IT Department,EMEA,Supply Chain Analyst,complete
EMP-0098,Equipment Provisioning,2025-11-19 8:06,IT_John,IT Department,EMEA,Supply Chain Analyst,complete
EMP-0098,Compliance Training Assigned,2025-11-19 16:36,L&D_Nina,Learning & Development,EMEA,Supply Chain Analyst,complete
EMP-0098,Compliance Training Completed,2025-11-24 8:19,L&D_Raj,Learning & Development,EMEA,Supply Chain Analyst,complete
EMP-0098,Team Introduction Meeting,2025-11-25 8:07,Mgr_Chen,Management,EMEA,Supply Chain Analyst,complete
EMP-0098,Buddy Assignment,2025-11-25 9:07,Mgr_Chen,Management,EMEA,Supply Chain Analyst,complete
EMP-0099,Offer Accepted,2025-12-29 13:00,HR_Priya,Human Resources,APAC,Finance Associate,complete
EMP-0099,Background Check Initiated,2025-12-30 9:29,HR_Priya,Human Resources,APAC,Finance Associate,complete
EMP-0099,Background Check Completed,2026-01-01 8:08,Vendor_Sterling,External Vendor,APAC,Finance Associate,complete
EMP-0099,IT Account Creation,2026-01-01 9:34,IT_John,IT Department,APAC,Finance Associate,complete
EMP-0099,Equipment Provisioning,2026-01-03 9:18,Logistics_Tom,IT Department,APAC,Finance Associate,complete
EMP-0099,Compliance Training Assigned,2026-01-06 9:17,L&D_Nina,Learning & Development,APAC,Finance Associate,complete
EMP-0099,Compliance Training Completed,2026-01-09 8:28,L&D_Raj,Learning & Development,APAC,Finance Associate,complete
EMP-0099,Team Introduction Meeting,2026-01-12 12:59,Mgr_Chen,Management,APAC,Finance Associate,complete
EMP-0099,Buddy Assignment,2026-01-13 9:30,Mgr_Beth,Management,APAC,Finance Associate,complete
EMP-0099,System Access Granted,2026-01-13 15:12,IT_Carlos,IT Security,APAC,Finance Associate,complete
EMP-0099,First Week Check-in,2026-01-19 9:25,HR_Sarah,Human Resources,APAC,Finance Associate,complete
EMP-0099,30-Day Review,2026-02-10 9:09,Mgr_Alex,Management,APAC,Finance Associate,complete
EMP-0099,Onboarding Complete,2026-02-11 9:59,HR_Mike,Human Resources,APAC,Finance Associate,complete
EMP-0100,Offer Accepted,2025-10-22 11:00,HR_Sarah,Human Resources,Americas,Customer Support Lead,complete
EMP-0100,Background Check Initiated,2025-10-22 14:52,HR_Priya,Human Resources,Americas,Customer Support Lead,complete
EMP-0100,Background Check Completed,2025-10-25 9:08,Vendor_Sterling,External Vendor,Americas,Customer Support Lead,complete
EMP-0100,IT Account Creation,2025-10-27 16:01,IT_John,IT Department,Americas,Customer Support Lead,complete
EMP-0100,Equipment Provisioning,2025-10-28 9:03,Logistics_Tom,IT Department,Americas,Customer Support Lead,complete
EMP-0100,Equipment Provisioning,2025-10-29 8:23,Logistics_Tom,IT Department,Americas,Customer Support Lead,complete
EMP-0100,Compliance Training Assigned,2025-10-29 10:25,HR_Sarah,Learning & Development,Americas,Customer Support Lead,complete
EMP-0100,Compliance Training Completed,2025-10-30 16:45,L&D_Nina,Learning & Development,Americas,Customer Support Lead,complete
EMP-0100,Team Introduction Meeting,2025-11-01 9:01,Mgr_Beth,Management,Americas,Customer Support Lead,complete
EMP-0100,Buddy Assignment,2025-11-04 9:20,Mgr_Beth,Management,Americas,Customer Support Lead,complete
EMP-0100,System Access Granted,2025-11-04 15:10,IT_John,IT Security,Americas,Customer Support Lead,complete
EMP-0100,First Week Check-in,2025-11-10 8:03,Mgr_Beth,Human Resources,Americas,Customer Support Lead,complete
EMP-0100,30-Day Review,2025-12-01 8:33,Mgr_Chen,Management,Americas,Customer Support Lead,complete
EMP-0100,Onboarding Complete,2025-12-02 16:05,HR_Priya,Human Resources,Americas,Customer Support Lead,complete
EMP-0101,Offer Accepted,2025-10-29 16:00,HR_Sarah,Human Resources,APAC,Product Manager,complete
EMP-0101,Background Check Initiated,2025-10-30 9:13,HR_Priya,Human Resources,APAC,Product Manager,complete
EMP-0101,Background Check Completed,2025-11-03 8:29,Vendor_Sterling,External Vendor,APAC,Product Manager,complete
EMP-0101,IT Account Creation,2025-11-04 9:15,IT_Carlos,IT Department,APAC,Product Manager,complete
EMP-0101,Equipment Provisioning,2025-11-05 9:06,IT_Aisha,IT Department,APAC,Product Manager,complete
EMP-0101,Compliance Training Assigned,2025-11-05 13:19,L&D_Nina,Learning & Development,APAC,Product Manager,complete
EMP-0101,Compliance Training Completed,2025-11-06 15:58,L&D_Raj,Learning & Development,APAC,Product Manager,complete
EMP-0101,Team Introduction Meeting,2025-11-07 11:09,Mgr_Alex,Management,APAC,Product Manager,complete
EMP-0101,Buddy Assignment,2025-11-08 9:29,Mgr_Alex,Management,APAC,Product Manager,complete
EMP-0101,System Access Granted,2025-11-10 10:29,IT_Aisha,IT Security,APAC,Product Manager,complete
EMP-0101,First Week Check-in,2025-11-18 9:17,HR_Sarah,Human Resources,APAC,Product Manager,complete
EMP-0101,30-Day Review,2025-12-09 8:21,Mgr_Beth,Management,APAC,Product Manager,complete
EMP-0101,Onboarding Complete,2025-12-10 12:46,HR_Mike,Human Resources,APAC,Product Manager,complete
EMP-0102,Offer Accepted,2025-08-15 10:00,HR_Priya,Human Resources,APAC,UX Designer,complete
EMP-0102,Background Check Initiated,2025-08-15 14:26,HR_Mike,Human Resources,APAC,UX Designer,complete
EMP-0102,Background Check Completed,2025-08-20 9:28,Vendor_BGCheck,External Vendor,APAC,UX Designer,complete
EMP-0102,IT Account Creation,2025-08-20 17:58,IT_John,IT Department,APAC,UX Designer,complete
EMP-0102,Equipment Provisioning,2025-08-21 12:49,IT_Aisha,IT Department,APAC,UX Designer,complete
EMP-0102,Equipment Provisioning,2025-08-22 14:17,Logistics_Tom,IT Department,APAC,UX Designer,complete
EMP-0102,Compliance Training Assigned,2025-08-23 9:19,HR_Sarah,Learning & Development,APAC,UX Designer,complete
EMP-0102,Compliance Training Completed,2025-08-25 10:06,L&D_Raj,Learning & Development,APAC,UX Designer,complete
EMP-0102,Team Introduction Meeting,2025-08-26 10:25,Mgr_Chen,Management,APAC,UX Designer,complete
EMP-0102,Buddy Assignment,2025-08-26 15:37,Mgr_Dana,Management,APAC,UX Designer,complete
EMP-0102,System Access Granted,2025-08-27 9:20,Security_Eva,IT Security,APAC,UX Designer,complete
EMP-0102,First Week Check-in,2025-09-02 9:28,HR_Mike,Human Resources,APAC,UX Designer,complete
EMP-0102,30-Day Review,2025-09-27 9:27,HR_Priya,Management,APAC,UX Designer,complete
EMP-0102,Onboarding Complete,2025-09-30 9:14,HR_Mike,Human Resources,APAC,UX Designer,complete
EMP-0103,Offer Accepted,2025-08-19 15:00,HR_Priya,Human Resources,APAC,Supply Chain Analyst,complete
EMP-0103,Background Check Initiated,2025-08-19 17:36,HR_Mike,Human Resources,APAC,Supply Chain Analyst,complete
EMP-0103,Background Check Completed,2025-08-22 8:22,Vendor_BGCheck,External Vendor,APAC,Supply Chain Analyst,complete
EMP-0103,IT Account Creation,2025-08-23 9:00,IT_Carlos,IT Department,APAC,Supply Chain Analyst,complete
EMP-0103,Equipment Provisioning,2025-08-25 8:10,IT_Aisha,IT Department,APAC,Supply Chain Analyst,complete
EMP-0103,Compliance Training Assigned,2025-08-25 14:40,L&D_Raj,Learning & Development,APAC,Supply Chain Analyst,complete
EMP-0103,Compliance Training Completed,2025-08-27 8:21,L&D_Nina,Learning & Development,APAC,Supply Chain Analyst,complete
EMP-0103,Team Introduction Meeting,2025-08-28 10:35,Mgr_Beth,Management,APAC,Supply Chain Analyst,complete
EMP-0103,Buddy Assignment,2025-08-28 15:15,Mgr_Dana,Management,APAC,Supply Chain Analyst,complete
EMP-0103,System Access Granted,2025-08-29 9:26,Security_Eva,IT Security,APAC,Supply Chain Analyst,complete
EMP-0103,First Week Check-in,2025-09-02 8:16,Mgr_Alex,Human Resources,APAC,Supply Chain Analyst,complete
EMP-0103,30-Day Review,2025-09-24 9:02,Mgr_Dana,Management,APAC,Supply Chain Analyst,complete
EMP-0103,Onboarding Complete,2025-09-25 14:07,HR_Priya,Human Resources,APAC,Supply Chain Analyst,complete
EMP-0104,Offer Accepted,2025-07-25 11:00,HR_Sarah,Human Resources,APAC,Product Manager,complete
EMP-0104,Background Check Initiated,2025-07-25 15:49,HR_Mike,Human Resources,APAC,Product Manager,complete
EMP-0104,Background Check Completed,2025-07-28 11:22,Vendor_Sterling,External Vendor,APAC,Product Manager,complete
EMP-0104,IT Account Creation,2025-07-29 9:07,IT_Aisha,IT Department,APAC,Product Manager,complete
EMP-0104,Equipment Provisioning,2025-07-30 9:39,IT_Aisha,IT Department,APAC,Product Manager,complete
EMP-0104,Compliance Training Assigned,2025-07-30 13:21,L&D_Nina,Learning & Development,APAC,Product Manager,complete
EMP-0104,Compliance Training Completed,2025-08-04 8:09,L&D_Nina,Learning & Development,APAC,Product Manager,complete
EMP-0104,Team Introduction Meeting,2025-08-06 8:08,Mgr_Chen,Management,APAC,Product Manager,complete
EMP-0104,Buddy Assignment,2025-08-06 13:55,Mgr_Beth,Management,APAC,Product Manager,complete
EMP-0104,System Access Granted,2025-08-06 15:10,IT_John,IT Security,APAC,Product Manager,complete
EMP-0104,First Week Check-in,2025-08-11 13:03,HR_Sarah,Human Resources,APAC,Product Manager,complete
EMP-0104,30-Day Review,2025-09-08 16:53,Mgr_Dana,Management,APAC,Product Manager,complete
EMP-0104,Onboarding Complete,2025-09-09 10:27,HR_Mike,Human Resources,APAC,Product Manager,complete
EMP-0105,Offer Accepted,2025-08-11 12:00,HR_Mike,Human Resources,EMEA,Customer Support Lead,complete
EMP-0105,Background Check Initiated,2025-08-12 9:19,HR_Sarah,Human Resources,EMEA,Customer Support Lead,complete
EMP-0105,Background Check Completed,2025-08-22 17:51,Vendor_BGCheck,External Vendor,EMEA,Customer Support Lead,complete
EMP-0105,IT Account Creation,2025-08-23 9:30,IT_John,IT Department,EMEA,Customer Support Lead,complete
EMP-0105,Equipment Provisioning,2025-08-25 16:20,IT_Aisha,IT Department,EMEA,Customer Support Lead,complete
EMP-0105,Compliance Training Assigned,2025-08-26 9:04,L&D_Nina,Learning & Development,EMEA,Customer Support Lead,complete
EMP-0105,Compliance Training Completed,2025-08-28 8:23,L&D_Raj,Learning & Development,EMEA,Customer Support Lead,complete
EMP-0105,Team Introduction Meeting,2025-08-29 8:13,Mgr_Dana,Management,EMEA,Customer Support Lead,complete
EMP-0105,Buddy Assignment,2025-08-29 13:53,Mgr_Beth,Management,EMEA,Customer Support Lead,complete
EMP-0105,System Access Granted,2025-08-29 15:51,IT_Aisha,IT Security,EMEA,Customer Support Lead,complete
EMP-0105,First Week Check-in,2025-09-03 8:21,HR_Sarah,Human Resources,EMEA,Customer Support Lead,complete
EMP-0105,30-Day Review,2025-09-23 9:16,Mgr_Dana,Management,EMEA,Customer Support Lead,complete
EMP-0105,Onboarding Complete,2025-09-24 9:33,HR_Priya,Human Resources,EMEA,Customer Support Lead,complete
EMP-0106,Offer Accepted,2025-12-29 9:00,HR_Sarah,Human Resources,EMEA,Data Analyst,complete
EMP-0106,Background Check Initiated,2025-12-29 11:27,HR_Priya,Human Resources,EMEA,Data Analyst,complete
EMP-0106,Background Check Completed,2026-01-01 17:04,Vendor_BGCheck,External Vendor,EMEA,Data Analyst,complete
EMP-0106,IT Account Creation,2026-01-02 9:18,IT_Carlos,IT Department,EMEA,Data Analyst,complete
EMP-0106,Equipment Provisioning,2026-01-05 13:17,IT_John,IT Department,EMEA,Data Analyst,complete
EMP-0106,Compliance Training Assigned,2026-01-06 9:05,L&D_Nina,Learning & Development,EMEA,Data Analyst,complete
EMP-0106,Compliance Training Completed,2026-01-07 8:27,L&D_Raj,Learning & Development,EMEA,Data Analyst,complete
EMP-0106,Team Introduction Meeting,2026-01-08 11:26,Mgr_Alex,Management,EMEA,Data Analyst,complete
EMP-0106,System Access Granted,2026-01-08 17:53,IT_Aisha,IT Security,EMEA,Data Analyst,complete
EMP-0106,First Week Check-in,2026-01-12 12:52,Mgr_Beth,Human Resources,EMEA,Data Analyst,complete
EMP-0106,30-Day Review,2026-02-06 9:02,HR_Priya,Management,EMEA,Data Analyst,complete
EMP-0106,Onboarding Complete,2026-02-09 12:23,HR_Mike,Human Resources,EMEA,Data Analyst,complete
EMP-0107,Offer Accepted,2025-07-15 15:00,HR_Priya,Human Resources,EMEA,Product Manager,complete
EMP-0107,Background Check Initiated,2025-07-15 17:35,HR_Sarah,Human Resources,EMEA,Product Manager,complete
EMP-0107,Background Check Completed,2025-07-18 16:15,Vendor_Sterling,External Vendor,EMEA,Product Manager,complete
EMP-0107,IT Account Creation,2025-07-21 8:21,IT_Aisha,IT Department,EMEA,Product Manager,complete
EMP-0107,Equipment Provisioning,2025-07-22 9:15,Logistics_Tom,IT Department,EMEA,Product Manager,complete
EMP-0107,Compliance Training Assigned,2025-07-22 14:20,HR_Sarah,Learning & Development,EMEA,Product Manager,complete
EMP-0107,Compliance Training Completed,2025-07-24 9:12,L&D_Raj,Learning & Development,EMEA,Product Manager,complete
EMP-0107,Team Introduction Meeting,2025-07-25 10:33,Mgr_Alex,Management,EMEA,Product Manager,complete
EMP-0107,Buddy Assignment,2025-07-25 12:54,Mgr_Beth,Management,EMEA,Product Manager,complete
EMP-0107,System Access Granted,2025-07-25 16:41,IT_John,IT Security,EMEA,Product Manager,complete
EMP-0107,First Week Check-in,2025-07-30 9:01,Mgr_Beth,Human Resources,EMEA,Product Manager,complete
EMP-0107,30-Day Review,2025-08-19 9:11,Mgr_Alex,Management,EMEA,Product Manager,complete
EMP-0107,Onboarding Complete,2025-08-21 9:17,HR_Sarah,Human Resources,EMEA,Product Manager,complete
EMP-0108,Offer Accepted,2025-07-18 10:00,HR_Sarah,Human Resources,EMEA,Software Engineer,complete
EMP-0108,Background Check Initiated,2025-07-18 16:10,HR_Priya,Human Resources,EMEA,Software Engineer,complete
EMP-0108,Background Check Completed,2025-07-22 8:23,Vendor_Sterling,External Vendor,EMEA,Software Engineer,complete
EMP-0108,IT Account Creation,2025-07-22 12:00,IT_Aisha,IT Department,EMEA,Software Engineer,complete
EMP-0108,Equipment Provisioning,2025-07-23 8:13,IT_Aisha,IT Department,EMEA,Software Engineer,complete
EMP-0108,Compliance Training Assigned,2025-07-23 14:38,L&D_Nina,Learning & Development,EMEA,Software Engineer,complete
EMP-0108,Compliance Training Completed,2025-07-25 16:54,L&D_Raj,Learning & Development,EMEA,Software Engineer,complete
EMP-0108,Team Introduction Meeting,2025-07-28 11:28,Mgr_Dana,Management,EMEA,Software Engineer,complete
EMP-0108,Buddy Assignment,2025-07-29 9:02,Mgr_Beth,Management,EMEA,Software Engineer,complete
EMP-0108,System Access Granted,2025-07-29 13:25,IT_Carlos,IT Security,EMEA,Software Engineer,complete
EMP-0108,First Week Check-in,2025-08-04 8:03,HR_Mike,Human Resources,EMEA,Software Engineer,complete
EMP-0108,30-Day Review,2025-08-25 14:27,HR_Priya,Management,EMEA,Software Engineer,complete
EMP-0108,Onboarding Complete,2025-08-26 13:14,HR_Mike,Human Resources,EMEA,Software Engineer,complete
EMP-0109,Offer Accepted,2025-11-13 8:00,HR_Mike,Human Resources,APAC,Marketing Specialist,complete
EMP-0109,Background Check Initiated,2025-11-13 13:24,HR_Mike,Human Resources,APAC,Marketing Specialist,complete
EMP-0109,Background Check Completed,2025-11-17 12:22,Vendor_Sterling,External Vendor,APAC,Marketing Specialist,complete
EMP-0109,IT Account Creation,2025-11-17 17:13,IT_Carlos,IT Department,APAC,Marketing Specialist,complete
EMP-0109,Equipment Provisioning,2025-11-18 8:12,IT_John,IT Department,APAC,Marketing Specialist,complete
EMP-0109,Compliance Training Assigned,2025-11-18 9:12,HR_Sarah,Learning & Development,APAC,Marketing Specialist,complete
EMP-0109,Compliance Training Completed,2025-11-20 17:20,L&D_Raj,Learning & Development,APAC,Marketing Specialist,complete
EMP-0109,Compliance Training Assigned,2025-11-21 9:11,HR_Sarah,Learning & Development,APAC,Marketing Specialist,complete
EMP-0109,Compliance Training Completed,2025-11-22 9:08,L&D_Nina,Learning & Development,APAC,Marketing Specialist,complete
EMP-0109,Team Introduction Meeting,2025-11-24 12:15,Mgr_Alex,Management,APAC,Marketing Specialist,complete
